Victims,Crime,City,Zip Code,Place,Latitude,Longitude,Police District Number,Location
1,Drug Equipment Violations,GAITHERSBURG,20877,Street - In vehicle,39.13481822,-77.20583889,6D,"(39.1348, -77.2058)"
1,Drug/Narcotic Violations,SILVER SPRING,20901,Residence -Townhouse/Duplex,39.03790862,-76.99441935,3D,"(39.0379, -76.9944)"
1,Driving Under the Influence,GERMANTOWN,20874,Street - In vehicle,39.17939154,-77.28258947,5D,"(39.1794, -77.2826)"
1,Simple Assault,SILVER SPRING,20904,Residence - Apartment/Condo,39.04091,-76.9879,3D,"(39.0409, -76.9879)"
1,Simple Assault,GERMANTOWN,20874,Residence - Apartment/Condo,39.18314586,-77.27607705,5D,"(39.1831, -77.2761)"
1,Shoplifting,CHEVY CHASE,20814,Retail - Drug Store/Pharmacy,38.97800215,-77.09874253,2D,"(38.978, -77.0987)"
1,Theft from Building,BETHESDA,20816,Gas Station,38.9629653,-77.10095801,2D,"(38.963, -77.101)"
1,False Pretenses/Swindle/Confidence Game,SILVER SPRING,20902,Other/Unknown,39.05842,-77.0484,4D,"(39.0584, -77.0484)"
1,Theft from Building,SILVER SPRING,20902,Other/Unknown,39.03611,-77.0501,4D,"(39.0361, -77.0501)"
1,Credit Card/Automatic Teller Machine Fraud,SILVER SPRING,20902,Retail - Drug Store/Pharmacy,39.03611,-77.0501,4D,"(39.0361, -77.0501)"
1,Credit Card/Automatic Teller Machine Fraud,GERMANTOWN,20876,Other/Unknown,39.20173,-77.238,5D,"(39.2017, -77.238)"
1,Aggravated Assault,SILVER SPRING,20910,Other/Unknown,39.01613495,-77.03294452,3D,"(39.0161, -77.0329)"
1,All Other Offenses,GAITHERSBURG,20877,Residence -Townhouse/Duplex,39.14416,-77.1603,6D,"(39.1442, -77.1603)"
1,Driving Under the Influence,ROCKVILLE,20850,Street - In vehicle,39.10334807,-77.2062046,6D,"(39.1033, -77.2062)"
1,Simple Assault,ROCKVILLE,20850,Street - Residential,39.08523,-77.1669,1D,"(39.0852, -77.1669)"
1,Theft From Motor Vehicle,ROCKVILLE,20850,Residence - Single Family,39.08523,-77.1669,1D,"(39.0852, -77.1669)"
1,All Other Offenses,OLNEY,20832,Hospital/Emergency Care Center,39.15417,-77.0569,4D,"(39.1542, -77.0569)"
1,Drug/Narcotic Violations,GERMANTOWN,20876,Street - In vehicle,39.18001854,-77.25054321,6D,"(39.18, -77.2505)"
1,All Other Offenses,GERMANTOWN,20876,Street - Residential,39.19852509,-77.23911627,5D,"(39.1985, -77.2391)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20904,Hospital/Emergency Care Center,39.05068381,-76.95709673,3D,"(39.0507, -76.9571)"
1,Theft From Motor Vehicle,CHEVY CHASE,20815,Parking Lot - Residential,38.97701,-77.0981,2D,"(38.977, -77.0981)"
1,Theft From Motor Vehicle,SILVER SPRING,20904,Parking Lot - Commercial,39.08212886,-76.94729893,3D,"(39.0821, -76.9473)"
1,Shoplifting,GERMANTOWN,20874,Grocery/Supermarket,39.18137976,-77.26950949,5D,"(39.1814, -77.2695)"
1,Theft From Motor Vehicle,SILVER SPRING,20910,Residence - Apartment/Condo,38.98905,-77.0318,3D,"(38.989, -77.0318)"
1,Burglary/Breaking and Entering,BETHESDA,20814,Convenience Store,38.9883,-77.1005,2D,"(38.9883, -77.1005)"
1,Aggravated Assault,SILVER SPRING,20902,Street - Residential,0,0,4D,"(0.0, 0.0)"
1,All Other Offenses,SILVER SPRING,20905,School - Elementary/Secondary,39.11106,-76.9725,4D,"(39.1111, -76.9725)"
1,Driving Under the Influence,GAITHERSBURG,20879,Street - In vehicle,0,0,6D,"(0.0, 0.0)"
1,Shoplifting,SILVER SPRING,20910,Convenience Store,38.99348,-77.0271,3D,"(38.9935, -77.0271)"
1,Theft From Motor Vehicle,GAITHERSBURG,20879,Parking Lot - Residential,39.15996,-77.2076,6D,"(39.16, -77.2076)"
1,Theft From Motor Vehicle,ROCKVILLE,20852,Parking Garage - Residential,39.02533,-77.102,2D,"(39.0253, -77.102)"
1,All Other Offenses,GERMANTOWN,20874,Restaurant,39.1612469,-77.28009192,5D,"(39.1612, -77.2801)"
1,Driving Under the Influence,GERMANTOWN,20874,Street - In vehicle,39.17524483,-77.24710206,5D,"(39.1752, -77.2471)"
1,Theft From Motor Vehicle,SILVER SPRING,20906,Street - Residential,39.08921,-77.0614,4D,"(39.0892, -77.0614)"
1,All Other Offenses,GAITHERSBURG,20882,Residence - Single Family,39.20934,-77.1237,5D,"(39.2093, -77.1237)"
1,All Other Offenses,GERMANTOWN,20850,Residence - Single Family,39.09741474,-77.32733247,1D,"(39.0974, -77.3273)"
1,All Other Offenses,SILVER SPRING,20910,Other/Unknown,38.99866024,-77.05608712,2D,"(38.9987, -77.0561)"
1,Simple Assault,SILVER SPRING,20902,Street - In vehicle,39.04297,-77.05,4D,"(39.043, -77.05)"
1,Theft from Building,GERMANTOWN,20874,Retail - Drug Store/Pharmacy,39.17610501,-77.26874166,5D,"(39.1761, -77.2687)"
1,Theft from Building,SILVER SPRING,20910,Retail - Clothing,38.98829,-77.024,3D,"(38.9883, -77.024)"
1,Destruction/Damage/Vandalism of Property,GAITHERSBURG,20877,Residence - Apartment/Condo,39.14220083,-77.19334948,6D,"(39.1422, -77.1933)"
1,All Other Offenses,BETHESDA,20817,Residence - Single Family,38.99489,-77.1423,2D,"(38.9949, -77.1423)"
1,Shoplifting,GERMANTOWN,20876,Grocery/Supermarket,39.19850361,-77.25615248,5D,"(39.1985, -77.2562)"
1,Theft From Motor Vehicle,GERMANTOWN,20874,Parking Lot - Residential,39.18687,-77.2666,5D,"(39.1869, -77.2666)"
1,Fondling,DERWOOD,20855,Residence - Single Family,39.10793769,-77.14807894,1D,"(39.1079, -77.1481)"
1,Driving Under the Influence,BETHESDA,20814,Street - In vehicle,0,0,2D,"(0.0, 0.0)"
1,All Other Offenses,GERMANTOWN,20876,Residence - Single Family,39.2122,-77.2411,5D,"(39.2122, -77.2411)"
1,All other Larceny,BETHESDA,20814,Residence - Other,39.00891,-77.103,2D,"(39.0089, -77.103)"
2,Simple Assault,GERMANTOWN,20874,Residence -Townhouse/Duplex,39.17708917,-77.27310539,5D,"(39.1771, -77.2731)"
1,Theft from Building,SILVER SPRING,20910,Hotel/Motel/Etc.,38.98517,-77.0268,3D,"(38.9852, -77.0268)"
1,Destruction/Damage/Vandalism of Property,GAITHERSBURG,20879,Parking Lot - Residential,39.16431,-77.1679,6D,"(39.1643, -77.1679)"
1,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,20904,Parking Lot - Residential,0,0,3D,"(0.0, 0.0)"
1,Pornography/Obscene Material,SILVER SPRING,20910,Residence - Apartment/Condo,38.99887,-77.0271,3D,"(38.9989, -77.0271)"
1,False Pretenses/Swindle/Confidence Game,GERMANTOWN,20874,Other/Unknown,39.17902564,-77.26168052,5D,"(39.179, -77.2617)"
1,Theft From Motor Vehicle,GERMANTOWN,20874,Parking Lot - Residential,39.18906,-77.2721,5D,"(39.1891, -77.2721)"
1,Motor Vehicle Theft,ROCKVILLE,20852,Auto Dealership,0,0,1D,"(0.0, 0.0)"
1,Shoplifting,SILVER SPRING,20903,Convenience Store,39.00626,-76.981,3D,"(39.0063, -76.981)"
1,Drug/Narcotic Violations,ROCKVILLE,20850,Residence -Townhouse/Duplex,39.08914,-77.1562,1D,"(39.0891, -77.1562)"
1,Simple Assault,SILVER SPRING,20904,Residence - Single Family,39.06801984,-76.98337741,4D,"(39.068, -76.9834)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20904,Residence - Driveway,0,0,3D,"(0.0, 0.0)"
1,All Other Offenses,ROCKVILLE,20850,Residence - Nursing Home,39.08881614,-77.17862208,1D,"(39.0888, -77.1786)"
1,Simple Assault,GERMANTOWN,20876,Residence -Townhouse/Duplex,39.20786,-77.2684,5D,"(39.2079, -77.2684)"
2,Simple Assault,SILVER SPRING,20904,Residence - Apartment/Condo,39.0834552,-76.94202594,3D,"(39.0835, -76.942)"
1,Counterfeiting/Forgery,BETHESDA,20816,Bank/S&L/Credit Union,38.95931,-77.1014,2D,"(38.9593, -77.1014)"
1,Simple Assault,POTOMAC,20854,Residence - Single Family,38.99976605,-77.19998404,2D,"(38.9998, -77.2)"
1,Simple Assault,TAKOMA PARK,20912,Residence - Single Family,38.9927405,-77.00102819,3D,"(38.9927, -77.001)"
1,Simple Assault,KENSINGTON,20895,Street - Commercial,39.04002499,-77.05542696,4D,"(39.04, -77.0554)"
1,Theft from Building,SILVER SPRING,20902,Retail - Mall,39.0373839,-77.05168233,4D,"(39.0374, -77.0517)"
1,Simple Assault,BETHESDA,20814,Commercial - Office Building,39.02161,-77.1189,2D,"(39.0216, -77.1189)"
1,Simple Assault,DAMASCUS,20872,Residence - Apartment/Condo,39.28365715,-77.20188651,5D,"(39.2837, -77.2019)"
1,Identity Theft,SILVER SPRING,20904,Other/Unknown,39.06253,-76.9544,3D,"(39.0625, -76.9544)"
1,Identity Theft,KENSINGTON,20895,Other/Unknown,39.02442,-77.063,2D,"(39.0244, -77.063)"
1,Theft from Building,BETHESDA,20817,Retail - Mall,39.02207,-77.1474,2D,"(39.0221, -77.1474)"
1,All Other Offenses,GAITHERSBURG,20877,Residence - Single Family,39.07715,-77.1224,6D,"(39.0772, -77.1224)"
1,Burglary/Breaking and Entering,SILVER SPRING,20902,Auto Repair,39.04105,-77.0486,4D,"(39.041, -77.0486)"
1,All Other Offenses,SILVER SPRING,20903,Residence - Single Family,39.02589657,-76.98849237,3D,"(39.0259, -76.9885)"
1,All other Larceny,ROCKVILLE,20853,Residence - Apartment/Condo,39.09097,-77.1084,4D,"(39.091, -77.1084)"
1,Driving Under the Influence,SILVER SPRING,20910,Street - In vehicle,0,0,3D,"(0.0, 0.0)"
1,All other Larceny,GERMANTOWN,20874,Residence - Other,39.16366,-77.26024338,5D,"(39.1637, -77.2602)"
1,All Other Offenses,DERWOOD,20855,Recreation Center,39.12397,-77.1648,1D,"(39.124, -77.1648)"
1,Simple Assault,SILVER SPRING,20901,Street - Commercial,0,0,3D,"(0.0, 0.0)"
1,False Pretenses/Swindle/Confidence Game,SILVER SPRING,20910,Restaurant,38.99346,-77.0292,3D,"(38.9935, -77.0292)"
1,Drug/Narcotic Violations,SILVER SPRING,20902,Parking Lot - Commercial,39.04056,-77.0518,4D,"(39.0406, -77.0518)"
1,Driving Under the Influence,GAITHERSBURG,20877,Street - In vehicle,0,0,6D,"(0.0, 0.0)"
1,All Other Offenses,ROCKVILLE,20850,Residence - Apartment/Condo,39.10876,-77.2015,6D,"(39.1088, -77.2015)"
1,Theft from Building,ROCKVILLE,20853,Residence - Shed,39.07074,-77.102,4D,"(39.0707, -77.102)"
1,Drug/Narcotic Violations,MONTGOMERY VILLAGE,20886,Parking Lot - Commercial,39.1705743,-77.20893749,6D,"(39.1706, -77.2089)"
1,Driving Under the Influence,GERMANTOWN,20874,Street - In vehicle,0,0,5D,"(0.0, 0.0)"
1,Theft of Motor Vehicle Parts or Accessories,ROCKVILLE,20850,Residence - Apartment/Condo,39.09312,-77.2039,1D,"(39.0931, -77.2039)"
1,All Other Offenses,GAITHERSBURG,20878,Street - Residential,39.14917,-77.2234,6D,"(39.1492, -77.2234)"
1,Destruction/Damage/Vandalism of Property,GAITHERSBURG,20877,Parking Lot - Commercial,39.14893,-77.2077,6D,"(39.1489, -77.2077)"
1,Shoplifting,ROCKVILLE,20850,Convenience Store,39.08787,-77.1511,1D,"(39.0879, -77.1511)"
1,Shoplifting,SILVER SPRING,20910,Retail - Department/Discount Store,38.99612,-77.0281,3D,"(38.9961, -77.0281)"
1,Identity Theft,GAITHERSBURG,20879,Other/Unknown,39.15962,-77.2212,6D,"(39.1596, -77.2212)"
1,Weapon Law Violations,BURTONSVILLE,20866,Street - In vehicle,0,0,3D,"(0.0, 0.0)"
1,Aggravated Assault,GAITHERSBURG,20877,Residence - Apartment/Condo,39.14996,-77.1904,6D,"(39.15, -77.1904)"
1,Simple Assault,MONTGOMERY VILLAGE,20886,Street - Residential,39.19018,-77.2013,6D,"(39.1902, -77.2013)"
1,Credit Card/Automatic Teller Machine Fraud,GAITHERSBURG,20877,Other/Unknown,39.15092,-77.1886,6D,"(39.1509, -77.1886)"
1,All Other Offenses,GAITHERSBURG,20878,Residence - Apartment/Condo,39.113,-77.195,6D,"(39.113, -77.195)"
1,All Other Offenses,ROCKVILLE,20850,Commercial - Office Building,39.10219,-77.1785,1D,"(39.1022, -77.1785)"
1,All Other Offenses,ROCKVILLE,20850,Convenience Store,38.98037,-77.0003,1D,"(38.9804, -77.0003)"
1,Drug/Narcotic Violations,GAITHERSBURG,20850,Street - In vehicle,0,0,6D,"(0.0, 0.0)"
1,Shoplifting,GERMANTOWN,20876,Liquor Store - County,39.19949,-77.2565,5D,"(39.1995, -77.2565)"
1,Simple Assault,SILVER SPRING,20904,Residence -Townhouse/Duplex,39.05214637,-76.97674037,3D,"(39.0521, -76.9767)"
1,Theft from Building,CLARKSBURG,20871,School - Elementary/Secondary,39.22085,-77.2637,5D,"(39.2208, -77.2637)"
1,All Other Offenses,ROCKVILLE,20851,Street - Bus Stop,39.08067,-77.1137,1D,"(39.0807, -77.1137)"
1,Disorderly Conduct,ROCKVILLE,20852,School - Elementary/Secondary,0,0,2D,"(0.0, 0.0)"
1,Motor Vehicle Theft,ROCKVILLE,20850,Parking Lot - Commercial,39.09424,-77.1541,1D,"(39.0942, -77.1541)"
1,Identity Theft,SILVER SPRING,20910,Residence - Single Family,39.01166,-77.0575,2D,"(39.0117, -77.0575)"
1,Counterfeiting/Forgery,BETHESDA,20817,Commercial - Office Building,39.02289807,-77.13221053,2D,"(39.0229, -77.1322)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20906,Residence -Townhouse/Duplex,39.09228401,-77.04926579,4D,"(39.0923, -77.0493)"
2,Simple Assault,POOLESVILLE,20837,Residence - Single Family,39.13744276,-77.41918415,1D,"(39.1374, -77.4192)"
1,Burglary/Breaking and Entering,BURTONSVILLE,20866,Residence - Garage,39.09015,-76.9513,3D,"(39.0902, -76.9513)"
1,Credit Card/Automatic Teller Machine Fraud,GERMANTOWN,20874,Other/Unknown,39.17546,-77.2687,5D,"(39.1755, -77.2687)"
1,All Other Offenses,SILVER SPRING,20901,Residence - Apartment/Condo,39.03844112,-76.99499925,3D,"(39.0384, -76.995)"
1,All Other Offenses,SILVER SPRING,20904,Residence - Single Family,39.0618,-77.0204,3D,"(39.0618, -77.0204)"
2,Simple Assault,SILVER SPRING,20906,Residence -Townhouse/Duplex,39.05110927,-77.07650396,4D,"(39.0511, -77.0765)"
1,Robbery,SILVER SPRING,20910,Street - Other,38.98701,-77.0295,3D,"(38.987, -77.0295)"
1,Forcible Rape,SILVER SPRING,20906,Commercial - Office Building,39.06237,-77.048,4D,"(39.0624, -77.048)"
1,Simple Assault,GAITHERSBURG,20877,Street - In vehicle,39.1301,-77.2036,6D,"(39.1301, -77.2036)"
1,All Other Offenses,GAITHERSBURG,20878,Residence - Apartment/Condo,39.13851,-77.2232,6D,"(39.1385, -77.2232)"
1,Shoplifting,SILVER SPRING,20910,Retail - Department/Discount Store,38.99649,-77.0254,3D,"(38.9965, -77.0254)"
1,Theft From Motor Vehicle,SILVER SPRING,20910,Street - Residential,38.98985,-77.0325,3D,"(38.9898, -77.0325)"
1,Driving Under the Influence,GAITHERSBURG,20877,Street - In vehicle,39.15081858,-77.19264255,6D,"(39.1508, -77.1926)"
1,All other Larceny,GAITHERSBURG,20878,Parking Lot - Commercial,39.11741053,-77.20080096,6D,"(39.1174, -77.2008)"
1,Motor Vehicle Theft,BURTONSVILLE,20866,Parking Lot - Residential,39.10066657,-76.93075942,3D,"(39.1007, -76.9308)"
1,Shoplifting,SILVER SPRING,20901,Convenience Store,38.99619,-77.0059,3D,"(38.9962, -77.0059)"
1,All Other Offenses,ROCKVILLE,20852,Residence - Apartment/Condo,39.02881871,-77.10417817,2D,"(39.0288, -77.1042)"
1,Destruction/Damage/Vandalism of Property,DERWOOD,20855,Commercial - Office Building,39.10793769,-77.14807894,1D,"(39.1079, -77.1481)"
1,Theft From Motor Vehicle,GERMANTOWN,20874,Parking Lot - Residential,39.18063205,-77.26356866,5D,"(39.1806, -77.2636)"
1,Theft From Motor Vehicle,KENSINGTON,20895,Residence - Single Family,39.02133448,-77.08196218,2D,"(39.0213, -77.082)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20904,Residence - Single Family,39.06013022,-76.97572131,3D,"(39.0601, -76.9757)"
1,All Other Offenses,SILVER SPRING,20910,Residence - Apartment/Condo,38.99690665,-76.9986683,3D,"(38.9969, -76.9987)"
1,Trespass of Real Property,SILVER SPRING,20901,Convenience Store,38.99619,-77.0059,3D,"(38.9962, -77.0059)"
1,Theft From Motor Vehicle,BURTONSVILLE,20866,Parking Lot - Residential,39.09924197,-76.9305485,3D,"(39.0992, -76.9305)"
1,All Other Offenses,CHEVY CHASE,20815,Commercial - Office Building,38.96382512,-77.08722938,2D,"(38.9638, -77.0872)"
1,False Pretenses/Swindle/Confidence Game,KENSINGTON,20895,Bank - ATM,39.0283,-77.0831,2D,"(39.0283, -77.0831)"
1,Identity Theft,SILVER SPRING,20906,Cyberspace,39.1143324,-77.07285918,4D,"(39.1143, -77.0729)"
1,Driving Under the Influence,SILVER SPRING,20902,Street - In vehicle,39.03866777,-77.05088163,4D,"(39.0387, -77.0509)"
1,All Other Offenses,BETHESDA,20814,Street - Commercial,0,0,2D,"(0.0, 0.0)"
1,Simple Assault,SILVER SPRING,20906,Street - Residential,39.0993865,-77.06505403,4D,"(39.0994, -77.0651)"
3,Simple Assault,SILVER SPRING,20910,Street - Commercial,38.99686367,-77.02542388,3D,"(38.9969, -77.0254)"
1,All Other Offenses,GERMANTOWN,20874,Street - Other,39.1829543,-77.26364872,5D,"(39.183, -77.2636)"
1,All Other Offenses,SILVER SPRING,20903,Residence - Apartment/Condo,38.99559458,-76.99224909,3D,"(38.9956, -76.9922)"
1,Burglary/Breaking and Entering,SILVER SPRING,20910,Restaurant,38.99171,-77.0272,3D,"(38.9917, -77.0272)"
1,All Other Offenses,SILVER SPRING,20910,Retail - Department/Discount Store,38.99304889,-77.02408685,3D,"(38.993, -77.0241)"
1,All Other Offenses,SILVER SPRING,20906,Residence - Apartment/Condo,39.07926,-77.0658,4D,"(39.0793, -77.0658)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20901,Residence - Yard,39.03179364,-77.02037679,4D,"(39.0318, -77.0204)"
1,Simple Assault,ROCKVILLE,20850,Other/Unknown,39.10303,-77.202,6D,"(39.103, -77.202)"
1,Driving Under the Influence,GAITHERSBURG,20877,Street - In vehicle,0,0,6D,"(0.0, 0.0)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20903,School - Elementary/Secondary,39.00782888,-76.98439661,3D,"(39.0078, -76.9844)"
1,Forcible Sodomy,GAITHERSBURG,20879,Residence - Single Family,39.18041,-77.185,6D,"(39.1804, -77.185)"
1,Identity Theft,ROCKVILLE,20852,Retail - Other,39.06502,-77.1247,1D,"(39.065, -77.1247)"
1,False Pretenses/Swindle/Confidence Game,ROCKVILLE,20852,Retail - Other,39.06502,-77.1247,1D,"(39.065, -77.1247)"
1,All Other Offenses,SILVER SPRING,20910,Residence - Driveway,39.07992,-77.1575,3D,"(39.0799, -77.1575)"
1,Simple Assault,SILVER SPRING,20906,Residence - Single Family,39.07663,-77.0732,4D,"(39.0766, -77.0732)"
1,Identity Theft,SILVER SPRING,20904,Other/Unknown,39.08737,-76.9398,3D,"(39.0874, -76.9398)"
1,All Other Offenses,GAITHERSBURG,20878,Government Building,39.11304,-77.2363,6D,"(39.113, -77.2363)"
1,All Other Offenses,SILVER SPRING,20902,Other/Unknown,39.05861658,-77.0485017,4D,"(39.0586, -77.0485)"
1,All Other Offenses,GAITHERSBURG,20878,Street - Commercial,39.11517167,-77.21586412,6D,"(39.1152, -77.2159)"
1,Theft From Motor Vehicle,SILVER SPRING,20910,Parking Garage - County,38.9989913,-77.0243853,3D,"(38.999, -77.0244)"
1,All other Larceny,BETHESDA,20814,Parking Garage - Metro,38.98361216,-77.09383796,2D,"(38.9836, -77.0938)"
1,Destruction/Damage/Vandalism of Property,BETHESDA,20814,Parking Garage - Metro,38.98361216,-77.09383796,2D,"(38.9836, -77.0938)"
1,All Other Offenses,GERMANTOWN,20876,Residence - Single Family,39.16683828,-77.23917586,5D,"(39.1668, -77.2392)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20904,Residence - Single Family,39.07274,-76.9738,3D,"(39.0727, -76.9738)"
1,All Other Offenses,SILVER SPRING,20902,Residence - Apartment/Condo,39.03621262,-77.04988092,4D,"(39.0362, -77.0499)"
1,All Other Offenses,GAITHERSBURG,20879,Parking Lot - Commercial,39.15465756,-77.16378367,6D,"(39.1547, -77.1638)"
1,Simple Assault,GAITHERSBURG,20878,Residence - Apartment/Condo,39.1456,-77.2296,6D,"(39.1456, -77.2296)"
1,Shoplifting,GERMANTOWN,20876,Retail - Clothing,39.19927,-77.2459,5D,"(39.1993, -77.2459)"
1,Theft From Motor Vehicle,BURTONSVILLE,20866,Street - Residential,39.10149883,-76.92596454,3D,"(39.1015, -76.926)"
1,All Other Offenses,POTOMAC,20854,Residence - Single Family,39.02561,-77.2199,2D,"(39.0256, -77.2199)"
1,Prostitution,GAITHERSBURG,20877,Hotel/Motel/Etc.,39.12059,-77.1759,1D,"(39.1206, -77.1759)"
1,All Other Offenses,BOYDS,20841,Other/Unknown,39.16430966,-77.29612786,5D,"(39.1643, -77.2961)"
1,Burglary/Breaking and Entering,ROCKVILLE,20850,Residence - Apartment/Condo,39.07536895,-77.15304609,1D,"(39.0754, -77.153)"
1,All other Larceny,GAITHERSBURG,20878,Parking Lot - Commercial,39.11160202,-77.19282664,6D,"(39.1116, -77.1928)"
1,All Other Offenses,SILVER SPRING,20902,Government Building,39.05861658,-77.0485017,4D,"(39.0586, -77.0485)"
1,Motor Vehicle Theft,GAITHERSBURG,20878,Parking Lot - Commercial,39.11160202,-77.19282664,6D,"(39.1116, -77.1928)"
1,All Other Offenses,SILVER SPRING,20902,Parking Lot - Residential,39.03585069,-77.02689045,4D,"(39.0359, -77.0269)"
1,All Other Offenses,GAITHERSBURG,20878,Street - Other,39.12743484,-77.20954746,6D,"(39.1274, -77.2095)"
1,All Other Offenses,POTOMAC,20854,Residence -Townhouse/Duplex,39.07933948,-77.21620895,1D,"(39.0793, -77.2162)"
1,Theft From Motor Vehicle,DERWOOD,20855,Residence - Driveway,39.12481,-77.1437,1D,"(39.1248, -77.1437)"
1,All Other Offenses,ROCKVILLE,20850,Parking Lot - Commercial,39.09778295,-77.13653941,1D,"(39.0978, -77.1365)"
1,All Other Offenses,SILVER SPRING,20906,Other/Unknown,39.08647507,-77.06069981,4D,"(39.0865, -77.0607)"
1,False Pretenses/Swindle/Confidence Game,GERMANTOWN,20874,Residence -Townhouse/Duplex,39.16346,-77.2463,5D,"(39.1635, -77.2463)"
1,Motor Vehicle Theft,BURTONSVILLE,20866,Parking Lot - Residential,39.10352,-76.924,3D,"(39.1035, -76.924)"
1,Theft From Motor Vehicle,DERWOOD,20855,Residence - Driveway,0,0,1D,"(0.0, 0.0)"
1,Theft of Motor Vehicle Parts or Accessories,GERMANTOWN,20874,Parking Lot - Residential,39.17902564,-77.26168052,5D,"(39.179, -77.2617)"
1,False Pretenses/Swindle/Confidence Game,POTOMAC,20854,Residence - Single Family,39.06626028,-77.24194293,1D,"(39.0663, -77.2419)"
1,Destruction/Damage/Vandalism of Property,SILVER SPRING,20903,Street - Residential,39.01253,-76.9769,3D,"(39.0125, -76.9769)"
1,Theft from Building,SILVER SPRING,20910,Grocery/Supermarket,38.9975253,-77.02977356,3D,"(38.9975, -77.0298)"
1,All Other Offenses,ROCKVILLE,20850,Park,39.1038088,-77.16215666,1D,"(39.1038, -77.1622)"
1,Theft from Building,SILVER SPRING,20910,Bar/Night Club,38.99156,-77.0242,3D,"(38.9916, -77.0242)"
1,Embezzlement,TAKOMA PARK,20912,Bank - ATM,38.99235975,-77.0031524,8.0D,"(38.9924, -77.0032)"
1,Shoplifting,ROCKVILLE,20852,Retail - Drug Store/Pharmacy,39.06510519,-77.12666766,1D,"(39.0651, -77.1267)"
1,All Other Offenses,GERMANTOWN,20876,Residence - Other,0,0,5D,"(0.0, 0.0)"
1,All Other Offenses,SILVER SPRING,20904,Residence - Single Family,0,0,4D,"(0.0, 0.0)"
